Tree ID,Day,Hour,Total Sunlight Collected over Day,Sunlight Collected,Total Cell Count,Branch Cell Count,Leaf Cell Count,Width of Tree,Height of Tree,Sunlight over Total Cells,Sunlight over Total Leaf Cells,Age,Growth Iterations,Fitness
Plant 77_0,0,8,3,3,4,4,0,12.71356,20.7177,0.75,0,8,2,3
Plant 78_0,0,8,6,6,1,1,0,1.166609,4.48981,6,0,8,2,6
Plant 79_0,0,8,9,6,13,13,0,14.23386,31.64092,0.4615385,0,8,3,9
Plant 80_0,0,8,0,0,0,0,0,2.298684,3.572597,0,0,8,2,0
Plant 81_0,0,8,0,0,1,1,0,2.576413,6.349005,0,0,8,2,0
Plant 82_0,0,8,21,14,384,384,0,44.41544,76.12931,0.03645833,0,8,4,21
Plant 83_0,0,8,6,6,0,0,0,3.893494,14.71356,0,0,8,2,6
Plant 84_0,0,8,24,17,61,61,0,33.42479,52.89137,0.2786885,0,8,4,24
Plant 85_0,0,8,0,0,1,1,0,1.924362,8.131823,0,0,8,2,0
Plant 86_0,0,8,30,23,84,84,0,89.56783,90.29723,0.2738095,0,8,4,30
Plant 87_0,0,8,9,6,20,20,0,18.10156,28.85697,0.3,0,8,3,9
Plant 88_0,0,8,75,68,168,168,0,125.4837,135.6393,0.4047619,0,8,4,75
Plant 89_0,0,8,3,3,1,1,0,2.940628,6.645136,3,0,8,2,3
Plant 90_0,0,8,0,0,4,4,0,6.923584,15.21965,0,0,8,2,0
Plant 91_0,0,8,3,3,1,1,0,2.25267,7.496155,3,0,8,2,3
Plant 92_0,0,8,0,0,0,0,0,2.364227,4.078703,0,0,8,2,0
Plant 93_0,0,8,3,0,22,22,0,14.37918,28.89657,0,0,8,3,3
Plant 94_0,0,8,0,0,1,1,0,3.607681,8.190473,0,0,8,2,0
Plant 95_0,0,8,3,3,0,0,0,4.632336,10.49004,0,0,8,2,3
Plant 96_0,0,8,0,0,1,1,0,1.690369,8.160007,0,0,8,2,0
Plant 97_0,0,8,0,0,1,1,0,2.315033,10.06632,0,0,8,2,0
Plant 98_0,0,8,3,3,0,0,0,3.246033,7.737983,0,0,8,2,3
Plant 99_0,0,8,36,29,168,168,0,77.03174,121.0682,0.172619,0,8,4,36
Plant 0_0,0,9,6,3,12,12,0,34.71097,33.01735,0.25,0,9,3,6
Plant 1_0,0,9,6,6,0,0,0,4.858634,14.20726,0,0,9,2,6
Plant 2_0,0,9,114,107,512,512,0,137.3963,245.0522,0.2089844,0,9,4,114
Plant 3_0,0,9,60,53,624,624,0,112.0199,97.28664,0.0849359,0,9,4,60
Plant 4_0,0,9,15,12,18,18,0,22.95017,39.57346,0.6666667,0,9,3,15
Plant 5_0,0,9,6,3,13,13,0,9.622963,21.19241,0.2307692,0,9,3,6
Plant 6_0,0,9,3,3,1,1,0,3.129913,16.01948,3,0,9,2,3
Plant 7_0,0,9,0,0,0,0,0,4.640503,10.1102,0,0,9,2,0
Plant 8_0,0,9,0,0,0,0,0,1.600983,4.833092,0,0,9,2,0
Plant 9_0,0,9,0,0,4,4,0,7.572281,13.93157,0,0,9,2,0
Plant 10_0,0,9,3,3,1,1,0,4.852997,9.767274,3,0,9,2,3
Plant 11_0,0,9,0,0,1,1,0,3.369797,8.630378,0,0,9,2,0
Plant 12_0,0,9,12,9,32,32,0,16.67961,43.38886,0.28125,0,9,3,12
Plant 13_0,0,9,0,0,0,0,0,3.214878,5.491262,0,0,9,2,0
Plant 14_0,0,9,3,3,0,0,0,3.856155,9.743243,0,0,9,2,3
Plant 15_0,0,9,18,11,144,144,0,78.4369,82.13548,0.07638889,0,9,4,18
Plant 16_0,0,9,36,29,728,728,0,58.03022,69.82268,0.03983517,0,9,4,36
Plant 17_0,0,9,156,149,480,480,0,122.4375,162.8458,0.3104167,0,9,4,156
Plant 18_0,0,9,0,0,1,1,0,4.36795,10.4513,0,0,9,2,0
Plant 19_0,0,9,9,2,128,128,0,24.47577,19.14531,0.015625,0,9,4,9
Plant 20_0,0,9,162,155,240,240,0,109.4136,163.7411,0.6458333,0,9,4,162
Plant 21_0,0,9,276,269,480,480,0,143.7896,140.4144,0.5604166,0,9,4,276
Plant 22_0,0,9,0,0,1,1,0,3.121857,9.367741,0,0,9,2,0
Plant 23_0,0,9,0,0,1,1,0,4.848268,20.51145,0,0,9,2,0
Plant 24_0,0,9,12,9,56,56,0,46.65347,47.64921,0.1607143,0,9,3,12
Plant 25_0,0,9,0,0,1,1,0,4.232628,8.910336,0,0,9,2,0
Plant 26_0,0,9,3,3,1,1,0,2.510513,16.83098,3,0,9,2,3
Plant 27_0,0,9,84,77,197,197,0,71.83489,134.4454,0.3908629,0,9,4,84
Plant 28_0,0,9,60,53,144,144,0,59.64683,61.45962,0.3680556,0,9,4,60
Plant 29_0,0,9,0,0,1,1,0,1.798798,4.157838,0,0,9,2,0
Plant 30_0,0,9,105,98,512,512,0,104.2676,220.4141,0.1914063,0,9,4,105
Plant 31_0,0,9,3,3,0,0,0,2.023361,5.532539,0,0,9,2,3
Plant 32_0,0,9,0,0,4,4,0,4.015579,8.67561,0,0,9,2,0
Plant 33_0,0,9,102,95,84,84,0,84.59108,74.97163,1.130952,0,9,4,102
Plant 34_0,0,9,0,0,0,0,0,5.619385,8.108498,0,0,9,2,0
Plant 35_0,0,9,0,0,0,0,0,3.461296,13.54723,0,0,9,2,0
Plant 36_0,0,9,0,0,1,1,0,4.133484,14.3329,0,0,9,2,0
Plant 37_0,0,9,3,3,1,1,0,3.900589,21.44342,3,0,9,2,3
Plant 38_0,0,9,3,3,0,0,0,3.840073,5.730482,0,0,9,2,3
Plant 39_0,0,9,0,0,0,0,0,4.57843,5.731279,0,0,9,2,0
Plant 40_0,0,9,6,3,48,48,0,33.40918,34.03648,0.0625,0,9,3,6
Plant 41_0,0,9,0,0,0,0,0,4.043564,8.291685,0,0,9,2,0
Plant 42_0,0,9,0,0,1,1,0,1.897736,10.13568,0,0,9,2,0
Plant 43_0,0,9,0,0,0,0,0,4.583622,6.967667,0,0,9,2,0
Plant 44_0,0,9,0,0,0,0,0,1.932434,3.783266,0,0,9,2,0
Plant 45_0,0,9,0,0,0,0,0,2.991043,13.43225,0,0,9,2,0
Plant 46_0,0,9,3,3,1,1,0,5.321701,13.90054,3,0,9,2,3
Plant 47_0,0,9,36,29,300,300,0,85.80025,149.5532,0.09666666,0,9,4,36
Plant 48_0,0,9,12,5,180,180,0,29.06773,16.20239,0.02777778,0,9,4,12
Plant 49_0,0,9,15,8,61,61,0,31.33183,54.91279,0.1311475,0,9,4,15
Plant 50_0,0,9,12,9,84,84,0,46.73055,51.9971,0.1071429,0,9,3,12
Plant 51_0,0,9,9,9,0,0,0,8.387726,13.76958,0,0,9,2,9
Plant 52_0,0,9,3,3,0,0,0,6.085032,9.099163,0,0,9,2,3
Plant 53_0,0,9,0,0,0,0,0,2.246964,4.957943,0,0,9,2,0
Plant 54_0,0,9,15,12,13,13,0,22.12363,36.49456,0.9230769,0,9,3,15
Plant 55_0,0,9,6,3,40,40,0,16.47388,33.35977,0.075,0,9,3,6
Plant 56_0,0,9,0,0,0,0,0,5.243187,4.985983,0,0,9,2,0
Plant 57_0,0,9,57,50,350,350,0,51.57768,49.34553,0.1428571,0,9,4,57
Plant 58_0,0,9,33,26,61,61,0,49.53102,90.98751,0.4262295,0,9,4,33
Plant 59_0,0,9,0,0,1,1,0,2.47052,6.591496,0,0,9,2,0
Plant 60_0,0,9,27,20,193,193,0,80.33069,168.1857,0.1036269,0,9,4,27
Plant 61_0,0,9,3,3,1,1,0,1.28174,4.214251,3,0,9,2,3
Plant 62_0,0,9,0,0,1,1,0,1.999008,4.773729,0,0,9,2,0
Plant 63_0,0,9,3,3,1,1,0,2.914612,11.38622,3,0,9,2,3
Plant 64_0,0,9,6,6,0,0,0,7.510391,13.18169,0,0,9,2,6
Plant 65_0,0,9,42,35,480,480,0,52.61684,41.65792,0.07291666,0,9,4,42
Plant 66_0,0,9,36,29,128,128,0,42.80336,25.97687,0.2265625,0,9,4,36
Plant 67_0,0,9,0,0,4,4,0,5.91687,10.89728,0,0,9,2,0
Plant 68_0,0,9,0,0,1,1,0,6.458199,13.49459,0,0,9,2,0
Plant 69_0,0,9,12,9,14,14,0,32.91846,31.36956,0.6428571,0,9,3,12
Plant 70_0,0,9,3,3,0,0,0,2.978073,7.392193,0,0,9,2,3
Plant 71_0,0,9,33,26,372,372,0,51.88441,45.66748,0.06989247,0,9,4,33
Plant 72_0,0,9,66,59,512,512,0,105.4667,201.5466,0.1152344,0,9,4,66
Plant 73_0,0,9,9,6,20,20,0,13.02704,14.15874,0.3,0,9,3,9
Plant 74_0,0,9,0,0,0,0,0,3.095749,6.595638,0,0,9,2,0
Plant 75_0,0,9,30,23,84,84,0,90.89938,119.3084,0.2738095,0,9,4,30
Plant 76_0,0,9,9,6,64,64,0,27.83734,36.9911,0.09375,0,9,3,9
Plant 77_0,0,9,3,3,4,4,0,12.71356,20.7177,0.75,0,9,2,3
Plant 78_0,0,9,6,3,25,25,0,6.274803,17.95924,0.12,0,9,3,6
Plant 79_0,0,9,15,8,77,77,0,37.79581,73.82882,0.1038961,0,9,4,15
Plant 80_0,0,9,0,0,0,0,0,2.298684,3.572597,0,0,9,2,0
Plant 81_0,0,9,0,0,1,1,0,2.576413,6.349005,0,0,9,2,0
Plant 82_0,0,9,24,17,384,384,0,44.41544,76.12931,0.04427083,0,9,4,24
Plant 83_0,0,9,6,6,0,0,0,3.893494,14.71356,0,0,9,2,6
Plant 84_0,0,9,27,20,61,61,0,33.42479,52.89137,0.3278688,0,9,4,27
Plant 85_0,0,9,0,0,1,1,0,1.924362,8.131823,0,0,9,2,0
Plant 86_0,0,9,42,35,84,84,0,89.56783,90.29723,0.4166667,0,9,4,42
Plant 87_0,0,9,9,6,20,20,0,18.10156,28.85697,0.3,0,9,3,9
Plant 88_0,0,9,108,101,168,168,0,125.4837,135.6393,0.6011904,0,9,4,108
Plant 89_0,0,9,3,3,1,1,0,2.940628,6.645136,3,0,9,2,3
Plant 90_0,0,9,0,0,4,4,0,6.923584,15.21965,0,0,9,2,0
Plant 91_0,0,9,3,3,1,1,0,2.25267,7.496155,3,0,9,2,3
Plant 92_0,0,9,0,0,0,0,0,2.364227,4.078703,0,0,9,2,0
Plant 93_0,0,9,3,0,22,22,0,14.37918,28.89657,0,0,9,3,3
Plant 94_0,0,9,0,0,1,1,0,3.607681,8.190473,0,0,9,2,0
Plant 95_0,0,9,3,3,0,0,0,4.632336,10.49004,0,0,9,2,3
Plant 96_0,0,9,0,0,1,1,0,1.690369,8.160007,0,0,9,2,0
Plant 97_0,0,9,0,0,1,1,0,2.315033,10.06632,0,0,9,2,0
Plant 98_0,0,9,3,3,0,0,0,3.246033,7.737983,0,0,9,2,3
Plant 99_0,0,9,63,56,168,168,0,77.03174,121.0682,0.3333333,0,9,4,63
Plant 0_0,0,10,12,9,12,12,0,34.71097,33.01735,0.75,0,10,3,12
Plant 1_0,0,10,6,6,0,0,0,4.858634,14.20726,0,0,10,2,6
Plant 2_0,0,10,120,113,512,512,0,137.3963,245.0522,0.2207031,0,10,4,120
Plant 3_0,0,10,93,86,624,624,0,112.0199,97.28664,0.1378205,0,10,4,93
Plant 4_0,0,10,36,29,144,144,0,82.78941,126.0184,0.2013889,0,10,4,36
Plant 5_0,0,10,6,3,13,13,0,9.622963,21.19241,0.2307692,0,10,3,6
Plant 6_0,0,10,3,3,1,1,0,3.129913,16.01948,3,0,10,2,3
Plant 7_0,0,10,0,0,0,0,0,4.640503,10.1102,0,0,10,2,0
Plant 8_0,0,10,0,0,0,0,0,1.600983,4.833092,0,0,10,2,0
Plant 9_0,0,10,0,0,4,4,0,7.572281,13.93157,0,0,10,2,0
Plant 10_0,0,10,6,6,1,1,0,4.852997,9.767274,6,0,10,2,6
Plant 11_0,0,10,0,0,1,1,0,3.369797,8.630378,0,0,10,2,0
Plant 12_0,0,10,27,20,384,384,0,45.30737,102.8961,0.05208333,0,10,4,27
Plant 13_0,0,10,3,3,0,0,0,3.214878,5.491262,0,0,10,2,3
Plant 14_0,0,10,3,3,0,0,0,3.856155,9.743243,0,0,10,2,3
Plant 15_0,0,10,21,14,144,144,0,78.4369,82.13548,0.09722222,0,10,4,21
Plant 16_0,0,10,36,29,728,728,0,58.03022,69.82268,0.03983517,0,10,4,36
Plant 17_0,0,10,165,158,480,480,0,122.4375,162.8458,0.3291667,0,10,4,165
Plant 18_0,0,10,0,0,1,1,0,4.36795,10.4513,0,0,10,2,0
Plant 19_0,0,10,9,2,128,128,0,24.47577,19.14531,0.015625,0,10,4,9
Plant 20_0,0,10,210,203,240,240,0,109.4136,163.7411,0.8458334,0,10,4,210
Plant 21_0,0,10,309,302,480,480,0,143.7896,140.4144,0.6291667,0,10,4,309
Plant 22_0,0,10,0,0,1,1,0,3.121857,9.367741,0,0,10,2,0
Plant 23_0,0,10,0,0,1,1,0,4.848268,20.51145,0,0,10,2,0
Plant 24_0,0,10,24,17,728,728,0,121.8629,137.8524,0.02335165,0,10,4,24
Plant 25_0,0,10,0,0,1,1,0,4.232628,8.910336,0,0,10,2,0
Plant 26_0,0,10,3,3,1,1,0,2.510513,16.83098,3,0,10,2,3
Plant 27_0,0,10,108,101,197,197,0,71.83489,134.4454,0.5126904,0,10,4,108
Plant 28_0,0,10,72,65,144,144,0,59.64683,61.45962,0.4513889,0,10,4,72
Plant 29_0,0,10,0,0,1,1,0,1.798798,4.157838,0,0,10,2,0
Plant 30_0,0,10,114,107,512,512,0,104.2676,220.4141,0.2089844,0,10,4,114
Plant 31_0,0,10,3,3,0,0,0,2.023361,5.532539,0,0,10,2,3
Plant 32_0,0,10,0,0,4,4,0,4.015579,8.67561,0,0,10,2,0
Plant 33_0,0,10,135,128,84,84,0,84.59108,74.97163,1.52381,0,10,4,135
Plant 34_0,0,10,0,0,0,0,0,5.619385,8.108498,0,0,10,2,0
Plant 35_0,0,10,0,0,0,0,0,3.461296,13.54723,0,0,10,2,0
Plant 36_0,0,10,0,0,1,1,0,4.133484,14.3329,0,0,10,2,0
Plant 37_0,0,10,3,3,1,1,0,3.900589,21.44342,3,0,10,2,3
Plant 38_0,0,10,3,3,0,0,0,3.840073,5.730482,0,0,10,2,3
Plant 39_0,0,10,0,0,0,0,0,4.57843,5.731279,0,0,10,2,0
Plant 40_0,0,10,15,12,48,48,0,33.40918,34.03648,0.25,0,10,3,15
Plant 41_0,0,10,0,0,0,0,0,4.043564,8.291685,0,0,10,2,0
Plant 42_0,0,10,0,0,1,1,0,1.897736,10.13568,0,0,10,2,0
Plant 43_0,0,10,0,0,0,0,0,4.583622,6.967667,0,0,10,2,0
Plant 44_0,0,10,0,0,0,0,0,1.932434,3.783266,0,0,10,2,0
Plant 45_0,0,10,0,0,0,0,0,2.991043,13.43225,0,0,10,2,0
Plant 46_0,0,10,3,3,1,1,0,5.321701,13.90054,3,0,10,2,3
Plant 47_0,0,10,57,50,300,300,0,85.80025,149.5532,0.1666667,0,10,4,57
Plant 48_0,0,10,12,5,180,180,0,29.06773,16.20239,0.02777778,0,10,4,12
Plant 49_0,0,10,18,11,61,61,0,31.33183,54.91279,0.1803279,0,10,4,18
Plant 50_0,0,10,54,47,916,916,0,111.7872,113.603,0.05131004,0,10,4,54
Plant 51_0,0,10,18,15,64,64,0,45.68112,42.5245,0.234375,0,10,3,18
Plant 52_0,0,10,3,3,0,0,0,6.085032,9.099163,0,0,10,2,3
Plant 53_0,0,10,0,0,0,0,0,2.246964,4.957943,0,0,10,2,0
Plant 54_0,0,10,39,32,77,77,0,57.67144,85.15398,0.4155844,0,10,4,39
Plant 55_0,0,10,6,3,40,40,0,16.47388,33.35977,0.075,0,10,3,6
Plant 56_0,0,10,0,0,0,0,0,5.243187,4.985983,0,0,10,2,0
Plant 57_0,0,10,66,59,350,350,0,51.57768,49.34553,0.1685714,0,10,4,66
Plant 58_0,0,10,42,35,61,61,0,49.53102,90.98751,0.5737705,0,10,4,42
Plant 59_0,0,10,0,0,1,1,0,2.47052,6.591496,0,0,10,2,0
Plant 60_0,0,10,48,41,193,193,0,80.33069,168.1857,0.2124352,0,10,4,48
Plant 61_0,0,10,3,3,1,1,0,1.28174,4.214251,3,0,10,2,3
Plant 62_0,0,10,0,0,1,1,0,1.999008,4.773729,0,0,10,2,0
Plant 63_0,0,10,3,3,1,1,0,2.914612,11.38622,3,0,10,2,3
Plant 64_0,0,10,6,6,0,0,0,7.510391,13.18169,0,0,10,2,6
Plant 65_0,0,10,51,44,480,480,0,52.61684,41.65792,0.09166667,0,10,4,51
Plant 66_0,0,10,42,35,128,128,0,42.80336,25.97687,0.2734375,0,10,4,42
Plant 67_0,0,10,0,0,4,4,0,5.91687,10.89728,0,0,10,2,0
Plant 68_0,0,10,3,3,1,1,0,6.458199,13.49459,3,0,10,2,3
Plant 69_0,0,10,27,20,98,98,0,78.93439,71.88152,0.2040816,0,10,4,27
Plant 70_0,0,10,3,3,0,0,0,2.978073,7.392193,0,0,10,2,3
Plant 71_0,0,10,33,26,372,372,0,51.88441,45.66748,0.06989247,0,10,4,33
Plant 72_0,0,10,93,86,512,512,0,105.4667,201.5466,0.1679688,0,10,4,93
Plant 73_0,0,10,15,8,180,180,0,27.97609,17.97862,0.04444445,0,10,4,15
Plant 74_0,0,10,0,0,0,0,0,3.095749,6.595638,0,0,10,2,0
Plant 75_0,0,10,39,32,84,84,0,90.89938,119.3084,0.3809524,0,10,4,39
Plant 76_0,0,10,15,12,64,64,0,27.83734,36.9911,0.1875,0,10,3,15
Plant 77_0,0,10,3,3,4,4,0,12.71356,20.7177,0.75,0,10,2,3
Plant 78_0,0,10,9,6,25,25,0,6.274803,17.95924,0.24,0,10,3,9
Plant 79_0,0,10,15,8,77,77,0,37.79581,73.82882,0.1038961,0,10,4,15
Plant 80_0,0,10,0,0,0,0,0,2.298684,3.572597,0,0,10,2,0
Plant 81_0,0,10,0,0,1,1,0,2.576413,6.349005,0,0,10,2,0
Plant 82_0,0,10,24,17,384,384,0,44.41544,76.12931,0.04427083,0,10,4,24
Plant 83_0,0,10,9,9,0,0,0,3.893494,14.71356,0,0,10,2,9
Plant 84_0,0,10,27,20,61,61,0,33.42479,52.89137,0.3278688,0,10,4,27
Plant 85_0,0,10,0,0,1,1,0,1.924362,8.131823,0,0,10,2,0
Plant 86_0,0,10,48,41,84,84,0,89.56783,90.29723,0.4880952,0,10,4,48
Plant 87_0,0,10,12,9,20,20,0,18.10156,28.85697,0.45,0,10,3,12
Plant 88_0,0,10,147,140,168,168,0,125.4837,135.6393,0.8333333,0,10,4,147
Plant 89_0,0,10,3,3,1,1,0,2.940628,6.645136,3,0,10,2,3
Plant 90_0,0,10,0,0,4,4,0,6.923584,15.21965,0,0,10,2,0
Plant 91_0,0,10,3,3,1,1,0,2.25267,7.496155,3,0,10,2,3
Plant 92_0,0,10,0,0,0,0,0,2.364227,4.078703,0,0,10,2,0
Plant 93_0,0,10,3,0,22,22,0,14.37918,28.89657,0,0,10,3,3
Plant 94_0,0,10,0,0,1,1,0,3.607681,8.190473,0,0,10,2,0
Plant 95_0,0,10,3,3,0,0,0,4.632336,10.49004,0,0,10,2,3
Plant 96_0,0,10,0,0,1,1,0,1.690369,8.160007,0,0,10,2,0
Plant 97_0,0,10,0,0,1,1,0,2.315033,10.06632,0,0,10,2,0
Plant 98_0,0,10,3,3,0,0,0,3.246033,7.737983,0,0,10,2,3
Plant 99_0,0,10,66,59,168,168,0,77.03174,121.0682,0.3511905,0,10,4,66
Plant 0_0,0,11,21,14,84,84,0,92.43999,77.04047,0.1666667,0,11,4,21
Plant 1_0,0,11,6,6,0,0,0,4.858634,14.20726,0,0,11,2,6
Plant 2_0,0,11,120,113,512,512,0,137.3963,245.0522,0.2207031,0,11,4,120
Plant 3_0,0,11,108,101,624,624,0,112.0199,97.28664,0.161859,0,11,4,108
Plant 4_0,0,11,57,50,144,144,0,82.78941,126.0184,0.3472222,0,11,4,57
Plant 5_0,0,11,6,3,13,13,0,9.622963,21.19241,0.2307692,0,11,3,6
Plant 6_0,0,11,3,3,1,1,0,3.129913,16.01948,3,0,11,2,3
Plant 7_0,0,11,0,0,0,0,0,4.640503,10.1102,0,0,11,2,0
Plant 8_0,0,11,0,0,0,0,0,1.600983,4.833092,0,0,11,2,0
Plant 9_0,0,11,0,0,4,4,0,7.572281,13.93157,0,0,11,2,0
Plant 10_0,0,11,15,12,21,21,0,14.05059,19.53455,0.5714286,0,11,3,15
Plant 11_0,0,11,0,0,1,1,0,3.369797,8.630378,0,0,11,2,0
Plant 12_0,0,11,39,32,384,384,0,45.30737,102.8961,0.08333334,0,11,4,39
Plant 13_0,0,11,6,6,0,0,0,3.214878,5.491262,0,0,11,2,6
Plant 14_0,0,11,3,3,0,0,0,3.856155,9.743243,0,0,11,2,3
Plant 15_0,0,11,30,23,144,144,0,78.4369,82.13548,0.1597222,0,11,4,30
Plant 16_0,0,11,39,32,728,728,0,58.03022,69.82268,0.04395605,0,11,4,39
Plant 17_0,0,11,174,167,480,480,0,122.4375,162.8458,0.3479167,0,11,4,174
Plant 18_0,0,11,6,6,1,1,0,4.36795,10.4513,6,0,11,2,6
Plant 19_0,0,11,9,2,128,128,0,24.47577,19.14531,0.015625,0,11,4,9
Plant 20_0,0,11,213,206,240,240,0,109.4136,163.7411,0.8583333,0,11,4,213
Plant 21_0,0,11,375,368,480,480,0,143.7896,140.4144,0.7666667,0,11,4,375
Plant 22_0,0,11,0,0,1,1,0,3.121857,9.367741,0,0,11,2,0
Plant 23_0,0,11,0,0,1,1,0,4.848268,20.51145,0,0,11,2,0
Plant 24_0,0,11,42,35,728,728,0,121.8629,137.8524,0.04807692,0,11,4,42
Plant 25_0,0,11,0,0,1,1,0,4.232628,8.910336,0,0,11,2,0
Plant 26_0,0,11,3,3,1,1,0,2.510513,16.83098,3,0,11,2,3
Plant 27_0,0,11,213,206,197,197,0,71.83489,134.4454,1.045685,0,11,4,213
Plant 28_0,0,11,78,71,144,144,0,59.64683,61.45962,0.4930556,0,11,4,78
Plant 29_0,0,11,0,0,1,1,0,1.798798,4.157838,0,0,11,2,0
Plant 30_0,0,11,114,107,512,512,0,104.2676,220.4141,0.2089844,0,11,4,114
Plant 31_0,0,11,3,3,0,0,0,2.023361,5.532539,0,0,11,2,3
Plant 32_0,0,11,0,0,4,4,0,4.015579,8.67561,0,0,11,2,0
Plant 33_0,0,11,165,158,84,84,0,84.59108,74.97163,1.880952,0,11,4,165
Plant 34_0,0,11,0,0,0,0,0,5.619385,8.108498,0,0,11,2,0
Plant 35_0,0,11,0,0,0,0,0,3.461296,13.54723,0,0,11,2,0
Plant 36_0,0,11,3,3,1,1,0,4.133484,14.3329,3,0,11,2,3
Plant 37_0,0,11,3,3,1,1,0,3.900589,21.44342,3,0,11,2,3
Plant 38_0,0,11,6,6,0,0,0,3.840073,5.730482,0,0,11,2,6
Plant 39_0,0,11,0,0,0,0,0,4.57843,5.731279,0,0,11,2,0
Plant 40_0,0,11,15,8,624,624,0,105.2621,89.9627,0.01282051,0,11,4,15
Plant 41_0,0,11,3,3,0,0,0,4.043564,8.291685,0,0,11,2,3
Plant 42_0,0,11,0,0,1,1,0,1.897736,10.13568,0,0,11,2,0
Plant 43_0,0,11,0,0,0,0,0,4.583622,6.967667,0,0,11,2,0
Plant 44_0,0,11,0,0,0,0,0,1.932434,3.783266,0,0,11,2,0
Plant 45_0,0,11,0,0,0,0,0,2.991043,13.43225,0,0,11,2,0
Plant 46_0,0,11,12,12,1,1,0,5.321701,13.90054,12,0,11,2,12
Plant 47_0,0,11,111,104,300,300,0,85.80025,149.5532,0.3466667,0,11,4,111
Plant 48_0,0,11,12,5,180,180,0,29.06773,16.20239,0.02777778,0,11,4,12
Plant 49_0,0,11,18,11,61,61,0,31.33183,54.91279,0.1803279,0,11,4,18
Plant 50_0,0,11,126,119,916,916,0,111.7872,113.603,0.1299127,0,11,4,126
Plant 51_0,0,11,21,14,960,960,0,147.8737,111.9114,0.01458333,0,11,4,21
Plant 52_0,0,11,3,3,0,0,0,6.085032,9.099163,0,0,11,2,3
Plant 53_0,0,11,3,3,0,0,0,2.246964,4.957943,0,0,11,2,3
Plant 54_0,0,11,72,65,77,77,0,57.67144,85.15398,0.8441558,0,11,4,72
Plant 55_0,0,11,6,3,40,40,0,16.47388,33.35977,0.075,0,11,3,6
Plant 56_0,0,11,0,0,0,0,0,5.243187,4.985983,0,0,11,2,0
Plant 57_0,0,11,87,80,350,350,0,51.57768,49.34553,0.2285714,0,11,4,87
Plant 58_0,0,11,48,41,61,61,0,49.53102,90.98751,0.6721311,0,11,4,48
Plant 59_0,0,11,0,0,1,1,0,2.47052,6.591496,0,0,11,2,0
Plant 60_0,0,11,72,65,193,193,0,80.33069,168.1857,0.3367876,0,11,4,72
Plant 61_0,0,11,3,3,1,1,0,1.28174,4.214251,3,0,11,2,3
Plant 62_0,0,11,0,0,1,1,0,1.999008,4.773729,0,0,11,2,0
Plant 63_0,0,11,3,3,1,1,0,2.914612,11.38622,3,0,11,2,3
Plant 64_0,0,11,6,6,0,0,0,7.510391,13.18169,0,0,11,2,6
Plant 65_0,0,11,51,44,480,480,0,52.61684,41.65792,0.09166667,0,11,4,51
Plant 66_0,0,11,48,41,128,128,0,42.80336,25.97687,0.3203125,0,11,4,48
Plant 67_0,0,11,0,0,4,4,0,5.91687,10.89728,0,0,11,2,0
Plant 68_0,0,11,9,9,1,1,0,6.458199,13.49459,9,0,11,2,9
Plant 69_0,0,11,81,74,98,98,0,78.93439,71.88152,0.755102,0,11,4,81
Plant 70_0,0,11,3,3,0,0,0,2.978073,7.392193,0,0,11,2,3
Plant 71_0,0,11,33,26,372,372,0,51.88441,45.66748,0.06989247,0,11,4,33
Plant 72_0,0,11,96,89,512,512,0,105.4667,201.5466,0.1738281,0,11,4,96
Plant 73_0,0,11,24,17,180,180,0,27.97609,17.97862,0.09444445,0,11,4,24
Plant 74_0,0,11,0,0,0,0,0,3.095749,6.595638,0,0,11,2,0
Plant 75_0,0,11,39,32,84,84,0,90.89938,119.3084,0.3809524,0,11,4,39
Plant 76_0,0,11,66,59,960,960,0,69.37817,85.85028,0.06145833,0,11,4,66
Plant 77_0,0,11,3,3,4,4,0,12.71356,20.7177,0.75,0,11,2,3
Plant 78_0,0,11,18,11,221,221,0,22.27136,58.36754,0.04977376,0,11,4,18
Plant 79_0,0,11,18,11,77,77,0,37.79581,73.82882,0.1428571,0,11,4,18
Plant 80_0,0,11,0,0,0,0,0,2.298684,3.572597,0,0,11,2,0
Plant 81_0,0,11,0,0,1,1,0,2.576413,6.349005,0,0,11,2,0
Plant 82_0,0,11,39,32,384,384,0,44.41544,76.12931,0.08333334,0,11,4,39
Plant 83_0,0,11,9,6,12,12,0,28.61749,51.35242,0.5,0,11,3,9
Plant 84_0,0,11,27,20,61,61,0,33.42479,52.89137,0.3278688,0,11,4,27
Plant 85_0,0,11,0,0,1,1,0,1.924362,8.131823,0,0,11,2,0
Plant 86_0,0,11,51,44,84,84,0,89.56783,90.29723,0.5238096,0,11,4,51
Plant 87_0,0,11,39,32,141,141,0,36.86373,43.28546,0.2269503,0,11,4,39
Plant 88_0,0,11,150,143,168,168,0,125.4837,135.6393,0.8511904,0,11,4,150
Plant 89_0,0,11,3,3,1,1,0,2.940628,6.645136,3,0,11,2,3
Plant 90_0,0,11,0,0,4,4,0,6.923584,15.21965,0,0,11,2,0
Plant 91_0,0,11,3,3,1,1,0,2.25267,7.496155,3,0,11,2,3
Plant 92_0,0,11,0,0,0,0,0,2.364227,4.078703,0,0,11,2,0
Plant 93_0,0,11,3,0,22,22,0,14.37918,28.89657,0,0,11,3,3
Plant 94_0,0,11,0,0,1,1,0,3.607681,8.190473,0,0,11,2,0
